Sales_Rep,Date,Region,Customer,Activity_Type,Product
Rep_10,2024-05-27,Spain,Customer_235,Phone Call,Product_46
Rep_16,2024-12-17,France,Customer_267,Phone Call,Product_43
Rep_20,2025-05-02,Spain,Customer_453,Phone Call,Product_27
Rep_16,2024-10-19,France,Customer_239,Email,Product_33
Rep_2,2025-01-15,Italy,Customer_76,Visit,Product_9
Rep_13,2025-01-06,Italy,Customer_327,Visit,Product_29
Rep_18,2025-03-19,Italy,Customer_363,Email,Product_23
Rep_20,2025-03-21,Germany,Customer_363,Visit,Product_31
Rep_3,2025-03-04,Italy,Customer_47,Email,Product_4
Rep_16,2024-08-09,France,Customer_229,Phone Call,Product_36
Rep_16,2025-04-27,France,Customer_378,Email,Product_43
Rep_16,2024-05-19,Germany,Customer_104,Email,Product_27
Rep_4,2024-09-30,Spain,Customer_215,Phone Call,Product_45
Rep_11,2024-12-04,Germany,Customer_399,Visit,Product_28
Rep_4,2025-05-13,France,Customer_412,Visit,Product_50
Rep_7,2024-07-13,Germany,Customer_30,Email,Product_11
Rep_4,2025-02-01,Germany,Customer_178,Email,Product_34
Rep_16,2024-07-27,Germany,Customer_229,Email,Product_23
Rep_3,2025-01-13,France,Customer_158,Email,Product_25
Rep_8,2024-09-27,France,Customer_138,Visit,Product_50
Rep_4,2025-01-11,Italy,Customer_216,Phone Call,Product_6
Rep_9,2025-02-08,Italy,Customer_146,Email,Product_3
Rep_15,2024-11-22,Italy,Customer_29,Email,Product_44
Rep_11,2024-05-20,France,Customer_399,Phone Call,Product_9
Rep_19,2025-02-20,Germany,Customer_304,Visit,Product_29
Rep_16,2025-02-22,France,Customer_280,Phone Call,Product_21
Rep_18,2024-08-17,Germany,Customer_123,Visit,Product_31
Rep_19,2024-12-20,Spain,Customer_96,Email,Product_14
Rep_19,2025-04-24,Italy,Customer_497,Email,Product_29
Rep_4,2024-08-15,Germany,Customer_181,Email,Product_26
Rep_17,2024-08-27,Italy,Customer_342,Email,Product_48
Rep_6,2024-07-23,Germany,Customer_337,Email,Product_36
Rep_19,2025-03-03,Spain,Customer_130,Phone Call,Product_43
Rep_20,2025-05-07,France,Customer_299,Phone Call,Product_46
Rep_16,2024-10-23,France,Customer_488,Visit,Product_28
Rep_4,2024-06-12,Italy,Customer_14,Visit,Product_19
Rep_20,2024-12-21,Spain,Customer_464,Visit,Product_4
Rep_19,2024-11-03,Germany,Customer_8,Visit,Product_9
Rep_20,2024-08-12,France,Customer_453,Email,Product_29
Rep_1,2025-02-25,France,Customer_53,Email,Product_44
Rep_16,2025-02-14,Spain,Customer_201,Email,Product_36
Rep_17,2024-11-03,Spain,Customer_3,Visit,Product_41
Rep_3,2025-04-13,Germany,Customer_158,Phone Call,Product_6
Rep_17,2024-11-26,Germany,Customer_357,Email,Product_35
Rep_20,2025-04-25,Italy,Customer_386,Visit,Product_15
Rep_3,2025-03-22,Germany,Customer_129,Phone Call,Product_14
Rep_14,2025-03-23,Spain,Customer_337,Visit,Product_12
Rep_2,2025-02-10,Germany,Customer_238,Email,Product_50
Rep_3,2024-06-20,Spain,Customer_101,Visit,Product_28
Rep_1,2024-07-25,Germany,Customer_194,Visit,Product_37
Rep_16,2024-07-15,Spain,Customer_229,Visit,Product_38
Rep_4,2024-10-31,France,Customer_228,Email,Product_9
Rep_15,2025-05-06,Spain,Customer_20,Phone Call,Product_30
Rep_16,2024-06-07,Spain,Customer_444,Phone Call,Product_48
Rep_14,2025-05-08,France,Customer_456,Email,Product_31
Rep_15,2024-10-25,Germany,Customer_449,Email,Product_49
Rep_14,2025-01-14,Germany,Customer_87,Email,Product_40
Rep_16,2024-10-13,France,Customer_474,Email,Product_44
Rep_18,2025-05-13,Italy,Customer_301,Visit,Product_27
Rep_15,2024-08-26,Germany,Customer_87,Visit,Product_25
Rep_15,2024-08-19,Spain,Customer_392,Phone Call,Product_37
Rep_19,2024-10-29,Italy,Customer_98,Phone Call,Product_3
Rep_18,2025-04-20,Spain,Customer_457,Phone Call,Product_32
Rep_5,2025-03-03,Italy,Customer_45,Email,Product_5
Rep_19,2025-03-09,Germany,Customer_314,Visit,Product_7
Rep_16,2024-09-28,Italy,Customer_104,Phone Call,Product_11
Rep_20,2025-01-04,France,Customer_470,Visit,Product_35
Rep_11,2024-09-17,France,Customer_389,Email,Product_47
Rep_7,2024-06-17,France,Customer_15,Email,Product_38
Rep_6,2024-09-09,Germany,Customer_308,Email,Product_31
Rep_20,2024-05-24,Germany,Customer_125,Visit,Product_16
Rep_3,2024-11-20,Spain,Customer_486,Visit,Product_49
Rep_7,2024-05-17,Spain,Customer_261,Email,Product_14
Rep_6,2025-03-05,Italy,Customer_456,Phone Call,Product_1
Rep_14,2024-08-18,France,Customer_452,Visit,Product_33
Rep_3,2024-07-30,France,Customer_339,Visit,Product_18
Rep_9,2025-03-05,Italy,Customer_26,Email,Product_25
Rep_18,2024-10-14,Italy,Customer_119,Visit,Product_49
Rep_20,2024-10-10,France,Customer_393,Email,Product_2
Rep_3,2024-10-29,Germany,Customer_460,Email,Product_36
Rep_12,2025-03-10,Italy,Customer_44,Email,Product_6
Rep_12,2025-01-14,France,Customer_271,Email,Product_6
Rep_14,2025-01-10,Germany,Customer_176,Phone Call,Product_16
Rep_6,2025-01-29,Spain,Customer_199,Email,Product_14
Rep_10,2024-10-11,France,Customer_484,Phone Call,Product_38
Rep_15,2025-02-07,Germany,Customer_29,Visit,Product_50
Rep_20,2025-04-19,Germany,Customer_462,Email,Product_44
Rep_15,2025-03-28,Germany,Customer_413,Phone Call,Product_17
Rep_15,2024-05-27,Germany,Customer_380,Email,Product_5
Rep_15,2024-12-25,Italy,Customer_108,Email,Product_32
Rep_19,2024-11-09,Italy,Customer_495,Phone Call,Product_27
Rep_2,2024-09-27,Germany,Customer_340,Phone Call,Product_15
Rep_19,2025-03-31,France,Customer_214,Phone Call,Product_5
Rep_7,2024-12-19,France,Customer_202,Email,Product_49
Rep_1,2024-07-01,Spain,Customer_174,Phone Call,Product_30
Rep_11,2024-12-18,France,Customer_259,Email,Product_42
Rep_19,2025-02-12,Italy,Customer_200,Phone Call,Product_32
Rep_2,2024-08-29,Italy,Customer_248,Visit,Product_46
Rep_14,2024-09-17,Spain,Customer_312,Visit,Product_31
Rep_2,2025-03-28,Italy,Customer_118,Phone Call,Product_48
Rep_13,2024-05-22,Germany,Customer_85,Phone Call,Product_32
Rep_7,2024-10-14,Germany,Customer_78,Visit,Product_43
Rep_12,2024-11-12,Spain,Customer_313,Email,Product_50
Rep_6,2025-05-05,Germany,Customer_441,Phone Call,Product_15
Rep_2,2024-12-01,Germany,Customer_225,Phone Call,Product_27
Rep_11,2024-07-04,Spain,Customer_169,Email,Product_49
Rep_20,2024-05-29,France,Customer_192,Phone Call,Product_7
Rep_17,2024-06-13,Italy,Customer_366,Phone Call,Product_49
Rep_13,2024-12-18,Spain,Customer_196,Email,Product_3
Rep_14,2025-04-13,Germany,Customer_312,Visit,Product_12
Rep_3,2024-09-24,Spain,Customer_157,Visit,Product_31
Rep_10,2024-09-30,Germany,Customer_233,Email,Product_39
Rep_19,2024-05-14,France,Customer_367,Email,Product_38
Rep_15,2024-06-08,Spain,Customer_418,Email,Product_20
Rep_20,2024-07-26,France,Customer_266,Phone Call,Product_43
Rep_18,2025-02-15,France,Customer_57,Phone Call,Product_46
Rep_19,2024-06-25,Italy,Customer_368,Phone Call,Product_35
Rep_2,2025-01-28,Spain,Customer_452,Email,Product_9
Rep_11,2024-12-08,Italy,Customer_454,Email,Product_9
Rep_7,2024-11-11,Italy,Customer_446,Phone Call,Product_45
Rep_6,2024-05-29,Spain,Customer_247,Visit,Product_6
Rep_9,2024-09-12,Spain,Customer_223,Phone Call,Product_36
Rep_4,2025-05-08,France,Customer_202,Visit,Product_14
Rep_9,2025-04-04,France,Customer_461,Phone Call,Product_18
Rep_3,2025-04-06,Germany,Customer_101,Visit,Product_43
Rep_16,2024-05-22,Italy,Customer_267,Visit,Product_10
Rep_5,2024-09-12,Spain,Customer_175,Email,Product_26
Rep_14,2024-10-12,Italy,Customer_134,Email,Product_45
Rep_20,2025-04-29,Italy,Customer_2,Visit,Product_37
Rep_16,2024-06-30,Spain,Customer_139,Visit,Product_48
Rep_18,2025-03-05,Spain,Customer_301,Email,Product_8
Rep_18,2025-01-14,Germany,Customer_163,Email,Product_14
Rep_12,2024-08-27,Germany,Customer_38,Visit,Product_22
Rep_7,2024-10-17,France,Customer_404,Visit,Product_8
Rep_1,2025-01-28,Spain,Customer_355,Email,Product_30
Rep_4,2024-07-07,Spain,Customer_458,Email,Product_11
Rep_6,2024-12-30,Italy,Customer_78,Email,Product_50
Rep_7,2024-07-09,France,Customer_216,Visit,Product_23
Rep_5,2024-10-16,Spain,Customer_239,Email,Product_24
Rep_1,2025-04-14,Germany,Customer_369,Email,Product_47
Rep_3,2024-09-08,Italy,Customer_224,Email,Product_32
Rep_9,2024-11-27,Italy,Customer_135,Visit,Product_38
Rep_10,2024-06-05,France,Customer_384,Email,Product_44
Rep_1,2024-07-15,Germany,Customer_194,Visit,Product_4
Rep_12,2024-06-30,Germany,Customer_472,Phone Call,Product_7
Rep_12,2025-04-24,Italy,Customer_323,Visit,Product_24
Rep_6,2024-07-04,France,Customer_241,Email,Product_40
Rep_4,2025-05-01,Spain,Customer_71,Phone Call,Product_7
Rep_1,2024-11-15,Italy,Customer_33,Email,Product_43
Rep_7,2025-02-10,Spain,Customer_288,Visit,Product_13
Rep_1,2025-01-17,Italy,Customer_409,Visit,Product_15
Rep_5,2025-02-15,Spain,Customer_394,Phone Call,Product_38
Rep_19,2025-03-05,Spain,Customer_98,Visit,Product_47
Rep_15,2025-02-18,France,Customer_20,Email,Product_12
Rep_11,2024-05-31,Italy,Customer_117,Visit,Product_2
Rep_3,2025-02-20,France,Customer_486,Visit,Product_47
Rep_16,2025-03-28,Italy,Customer_115,Phone Call,Product_47
Rep_16,2024-11-30,Italy,Customer_373,Visit,Product_28
Rep_4,2024-05-29,Italy,Customer_311,Email,Product_50
Rep_18,2025-03-28,Spain,Customer_291,Visit,Product_39
Rep_13,2024-12-14,Germany,Customer_196,Email,Product_7
Rep_9,2025-02-05,Spain,Customer_263,Phone Call,Product_1
Rep_3,2025-02-25,Italy,Customer_101,Email,Product_50
Rep_20,2025-02-07,France,Customer_406,Email,Product_10
Rep_12,2025-01-13,France,Customer_150,Phone Call,Product_42
Rep_18,2024-10-10,Spain,Customer_492,Visit,Product_32
Rep_20,2024-07-21,France,Customer_453,Phone Call,Product_7
Rep_2,2024-09-23,France,Customer_208,Phone Call,Product_37
Rep_1,2025-03-19,Germany,Customer_151,Phone Call,Product_23
Rep_15,2024-12-26,Spain,Customer_72,Email,Product_50
Rep_8,2025-03-24,France,Customer_10,Visit,Product_35
Rep_18,2024-06-14,Spain,Customer_5,Phone Call,Product_20
Rep_6,2024-06-13,France,Customer_39,Visit,Product_10
Rep_11,2024-12-16,Italy,Customer_370,Phone Call,Product_21
Rep_14,2024-07-19,Spain,Customer_374,Visit,Product_47
Rep_4,2025-03-24,Spain,Customer_326,Visit,Product_39
Rep_2,2024-08-24,France,Customer_118,Email,Product_11
Rep_7,2024-07-30,Spain,Customer_376,Phone Call,Product_49
Rep_4,2025-03-19,Germany,Customer_418,Visit,Product_6
Rep_8,2024-08-22,Spain,Customer_52,Phone Call,Product_40
Rep_17,2024-09-17,Italy,Customer_144,Email,Product_25
Rep_10,2025-02-09,France,Customer_484,Email,Product_8
Rep_4,2025-02-12,Spain,Customer_209,Email,Product_5
Rep_16,2024-08-19,Spain,Customer_378,Visit,Product_5
Rep_3,2025-03-12,France,Customer_224,Visit,Product_8
Rep_7,2024-08-21,Italy,Customer_30,Visit,Product_33
Rep_1,2024-11-29,France,Customer_402,Phone Call,Product_38
Rep_18,2025-05-11,Italy,Customer_97,Email,Product_7
Rep_1,2024-11-06,France,Customer_432,Phone Call,Product_10
Rep_14,2025-05-01,Germany,Customer_64,Email,Product_43
Rep_4,2024-07-12,Italy,Customer_71,Visit,Product_48
Rep_3,2025-03-02,France,Customer_17,Email,Product_50
Rep_2,2025-04-27,France,Customer_12,Visit,Product_18
Rep_19,2024-11-03,Italy,Customer_427,Visit,Product_50
Rep_20,2024-12-13,Spain,Customer_464,Email,Product_2
Rep_1,2024-07-11,Italy,Customer_58,Email,Product_2
Rep_10,2024-05-27,France,Customer_105,Visit,Product_50
Rep_11,2025-01-13,Italy,Customer_389,Email,Product_35
Rep_14,2024-12-26,Germany,Customer_257,Email,Product_28
Rep_11,2024-07-20,Spain,Customer_383,Phone Call,Product_11
Rep_11,2025-01-17,Italy,Customer_290,Email,Product_32
Rep_7,2024-11-27,Italy,Customer_200,Email,Product_4
Rep_2,2024-05-26,Spain,Customer_59,Visit,Product_2
Rep_10,2025-04-25,France,Customer_479,Phone Call,Product_49
Rep_1,2025-03-03,Germany,Customer_194,Visit,Product_3
Rep_15,2024-09-12,France,Customer_455,Phone Call,Product_20
Rep_16,2025-03-26,Italy,Customer_41,Email,Product_28
Rep_10,2024-06-09,France,Customer_235,Visit,Product_50
Rep_15,2024-07-26,Italy,Customer_449,Visit,Product_33
Rep_14,2025-01-19,France,Customer_379,Phone Call,Product_42
Rep_10,2025-03-16,Italy,Customer_396,Phone Call,Product_47
Rep_20,2024-11-06,Spain,Customer_274,Phone Call,Product_13
Rep_1,2025-01-05,Italy,Customer_465,Visit,Product_12
Rep_16,2024-08-13,Italy,Customer_107,Visit,Product_28
Rep_9,2025-03-24,Germany,Customer_421,Visit,Product_15
Rep_3,2024-11-07,France,Customer_323,Email,Product_41
Rep_16,2024-12-01,France,Customer_444,Email,Product_30
Rep_5,2024-07-13,Italy,Customer_93,Phone Call,Product_29
Rep_11,2025-02-12,France,Customer_390,Visit,Product_50
Rep_15,2024-09-19,Germany,Customer_333,Visit,Product_22
Rep_17,2025-05-02,Italy,Customer_481,Email,Product_28
Rep_12,2025-01-22,Germany,Customer_250,Visit,Product_34
Rep_9,2024-07-04,France,Customer_72,Visit,Product_2
Rep_18,2024-11-14,Spain,Customer_343,Visit,Product_28
Rep_20,2025-03-08,Italy,Customer_56,Visit,Product_9
Rep_20,2024-12-14,Germany,Customer_120,Visit,Product_24
Rep_3,2024-06-04,Germany,Customer_75,Email,Product_3
Rep_12,2024-12-10,Spain,Customer_206,Visit,Product_35
Rep_16,2024-06-14,France,Customer_373,Phone Call,Product_50
Rep_8,2025-03-27,Italy,Customer_499,Visit,Product_15
Rep_16,2024-11-30,Italy,Customer_406,Visit,Product_14
Rep_4,2024-09-23,Germany,Customer_222,Visit,Product_37
Rep_16,2024-05-13,Germany,Customer_280,Phone Call,Product_39
Rep_20,2025-03-24,Italy,Customer_386,Phone Call,Product_15
Rep_20,2025-03-09,France,Customer_133,Email,Product_6
Rep_3,2024-06-13,Spain,Customer_65,Visit,Product_14
Rep_6,2024-06-22,Spain,Customer_64,Phone Call,Product_36
Rep_15,2024-10-26,Spain,Customer_417,Phone Call,Product_23
Rep_15,2025-01-03,Italy,Customer_413,Phone Call,Product_11
Rep_18,2024-09-26,Italy,Customer_40,Visit,Product_50
Rep_12,2024-12-20,France,Customer_150,Email,Product_32
Rep_6,2024-11-04,Spain,Customer_7,Visit,Product_30
Rep_18,2024-09-20,Italy,Customer_20,Visit,Product_32
Rep_7,2025-04-01,Italy,Customer_15,Email,Product_9
Rep_17,2024-10-06,Germany,Customer_422,Visit,Product_21
Rep_15,2024-11-27,Spain,Customer_18,Phone Call,Product_34
Rep_18,2024-09-30,Italy,Customer_145,Phone Call,Product_29
Rep_16,2025-04-04,Italy,Customer_212,Visit,Product_31
Rep_1,2025-04-12,France,Customer_194,Phone Call,Product_36
Rep_5,2025-01-15,Spain,Customer_498,Phone Call,Product_18
Rep_5,2024-06-28,Italy,Customer_88,Email,Product_13
Rep_12,2024-07-04,France,Customer_74,Phone Call,Product_7
Rep_1,2024-09-13,France,Customer_465,Email,Product_20
Rep_12,2025-05-07,Germany,Customer_482,Visit,Product_50
Rep_15,2024-05-21,Germany,Customer_361,Email,Product_24
Rep_14,2024-07-22,France,Customer_356,Email,Product_8
Rep_16,2025-02-21,France,Customer_280,Phone Call,Product_39
Rep_19,2024-06-30,Germany,Customer_368,Phone Call,Product_46
Rep_7,2024-05-20,France,Customer_297,Visit,Product_26
Rep_1,2024-09-21,Germany,Customer_174,Visit,Product_36
Rep_20,2025-04-22,Germany,Customer_241,Email,Product_36
Rep_20,2025-01-03,France,Customer_120,Phone Call,Product_24
Rep_1,2024-07-27,Germany,Customer_275,Visit,Product_2
Rep_13,2024-05-30,Italy,Customer_227,Visit,Product_45
Rep_15,2024-10-20,Spain,Customer_87,Visit,Product_47
Rep_16,2025-01-18,Spain,Customer_193,Email,Product_41
Rep_10,2024-06-06,Italy,Customer_187,Email,Product_26
Rep_16,2025-02-08,Spain,Customer_267,Visit,Product_27
Rep_8,2024-09-10,Italy,Customer_436,Email,Product_8
Rep_2,2025-03-18,Germany,Customer_415,Email,Product_16
Rep_14,2024-10-11,Italy,Customer_42,Phone Call,Product_33
Rep_20,2025-05-02,Spain,Customer_25,Email,Product_8
Rep_7,2024-06-02,France,Customer_353,Visit,Product_45
Rep_8,2025-01-01,Italy,Customer_172,Email,Product_17
Rep_7,2025-03-07,France,Customer_192,Visit,Product_36
Rep_20,2025-03-17,Spain,Customer_120,Email,Product_39
Rep_16,2025-02-13,Italy,Customer_83,Phone Call,Product_15
Rep_6,2024-07-17,Spain,Customer_424,Phone Call,Product_22
Rep_3,2024-09-28,France,Customer_339,Email,Product_24
Rep_15,2025-05-04,France,Customer_19,Phone Call,Product_50
Rep_7,2025-04-02,Italy,Customer_30,Phone Call,Product_21
Rep_1,2025-05-07,France,Customer_432,Email,Product_6
Rep_14,2024-06-12,Spain,Customer_176,Visit,Product_20
Rep_14,2024-10-18,Italy,Customer_379,Visit,Product_33
Rep_20,2024-06-02,Italy,Customer_274,Visit,Product_15
Rep_17,2024-10-31,Spain,Customer_226,Visit,Product_11
Rep_7,2024-09-27,Spain,Customer_404,Phone Call,Product_39
Rep_18,2025-01-02,France,Customer_145,Email,Product_13
Rep_8,2025-04-28,France,Customer_67,Visit,Product_22
Rep_4,2025-01-08,Italy,Customer_359,Visit,Product_26
Rep_8,2025-03-02,Spain,Customer_177,Visit,Product_47
Rep_7,2024-08-20,Spain,Customer_240,Email,Product_49
Rep_11,2025-01-29,France,Customer_117,Visit,Product_14
Rep_14,2024-09-10,France,Customer_155,Email,Product_2
Rep_15,2024-12-17,Germany,Customer_72,Visit,Product_21
Rep_12,2025-04-07,Italy,Customer_206,Phone Call,Product_34
Rep_18,2025-03-21,Spain,Customer_88,Phone Call,Product_36
Rep_6,2024-11-05,Italy,Customer_496,Phone Call,Product_47
Rep_14,2024-10-20,Spain,Customer_356,Email,Product_16
Rep_19,2024-07-22,Germany,Customer_426,Email,Product_44
Rep_20,2024-05-24,France,Customer_282,Phone Call,Product_10
Rep_8,2024-11-05,Germany,Customer_428,Phone Call,Product_42
Rep_20,2025-03-20,Germany,Customer_125,Phone Call,Product_32
Rep_7,2024-08-23,Italy,Customer_360,Visit,Product_45
Rep_3,2024-07-25,Italy,Customer_486,Phone Call,Product_6
Rep_8,2024-10-10,France,Customer_322,Email,Product_17
Rep_7,2024-06-06,Germany,Customer_404,Phone Call,Product_32
Rep_12,2024-09-28,Germany,Customer_74,Phone Call,Product_2
Rep_8,2024-06-19,Italy,Customer_172,Visit,Product_29
Rep_1,2024-06-29,Germany,Customer_95,Email,Product_1
Rep_19,2024-05-23,Germany,Customer_314,Phone Call,Product_46
Rep_7,2024-09-26,Germany,Customer_190,Visit,Product_39
Rep_16,2024-05-21,Italy,Customer_83,Visit,Product_19
Rep_1,2024-07-20,Spain,Customer_162,Visit,Product_43
Rep_15,2024-10-16,Italy,Customer_348,Phone Call,Product_36
Rep_20,2025-01-07,Italy,Customer_460,Email,Product_28
Rep_7,2025-02-05,Spain,Customer_109,Visit,Product_42
Rep_14,2025-01-21,Spain,Customer_243,Email,Product_15
Rep_18,2025-04-26,Spain,Customer_230,Phone Call,Product_8
Rep_13,2024-05-18,Germany,Customer_219,Phone Call,Product_29
Rep_20,2024-09-15,Spain,Customer_363,Visit,Product_3
Rep_1,2024-11-06,France,Customer_13,Email,Product_5
Rep_14,2025-03-16,Italy,Customer_493,Email,Product_23
Rep_11,2024-12-14,France,Customer_383,Phone Call,Product_1
Rep_5,2025-02-26,Spain,Customer_395,Phone Call,Product_7
Rep_10,2025-04-16,France,Customer_81,Email,Product_45
Rep_8,2025-02-06,Italy,Customer_211,Phone Call,Product_13
Rep_1,2024-11-21,Germany,Customer_300,Email,Product_6
Rep_18,2024-11-14,France,Customer_119,Visit,Product_50
Rep_2,2024-06-13,Italy,Customer_12,Visit,Product_11
Rep_16,2025-04-11,France,Customer_267,Phone Call,Product_50
Rep_6,2024-06-02,Spain,Customer_13,Phone Call,Product_1
Rep_3,2024-12-07,France,Customer_157,Email,Product_13
Rep_14,2025-04-12,Germany,Customer_374,Visit,Product_24
Rep_7,2024-10-16,Spain,Customer_295,Visit,Product_47
Rep_5,2025-03-16,France,Customer_388,Phone Call,Product_22
Rep_2,2025-03-13,Italy,Customer_321,Phone Call,Product_33
Rep_1,2025-04-11,France,Customer_174,Email,Product_18
Rep_12,2025-05-07,Germany,Customer_154,Phone Call,Product_3
Rep_5,2024-08-22,Italy,Customer_103,Email,Product_34
Rep_6,2024-05-23,Germany,Customer_241,Visit,Product_20
Rep_5,2025-01-19,France,Customer_183,Email,Product_6
Rep_10,2024-11-29,Germany,Customer_328,Phone Call,Product_2
Rep_10,2024-06-19,Germany,Customer_479,Visit,Product_14
Rep_12,2025-04-02,Italy,Customer_218,Phone Call,Product_35
Rep_10,2025-03-30,France,Customer_255,Visit,Product_42
Rep_12,2024-06-13,Germany,Customer_296,Visit,Product_34
Rep_1,2024-09-19,Germany,Customer_318,Visit,Product_48
Rep_9,2024-09-29,Germany,Customer_146,Email,Product_43
Rep_7,2024-06-20,Spain,Customer_425,Email,Product_37
Rep_1,2024-11-12,Spain,Customer_275,Visit,Product_19
Rep_1,2024-05-25,France,Customer_403,Email,Product_21
Rep_2,2024-07-11,Italy,Customer_208,Phone Call,Product_24
Rep_7,2025-05-01,France,Customer_202,Phone Call,Product_27
Rep_7,2024-11-29,France,Customer_376,Visit,Product_11
Rep_20,2025-01-10,Spain,Customer_25,Visit,Product_27
Rep_18,2025-03-21,France,Customer_36,Phone Call,Product_42
Rep_4,2024-09-01,Italy,Customer_359,Email,Product_32
Rep_20,2024-05-27,Germany,Customer_31,Visit,Product_50
Rep_4,2024-05-13,Spain,Customer_359,Visit,Product_43
Rep_12,2024-10-06,Italy,Customer_496,Phone Call,Product_42
Rep_4,2024-09-21,Italy,Customer_222,Visit,Product_46
Rep_10,2024-07-12,France,Customer_45,Phone Call,Product_9
Rep_10,2024-12-11,France,Customer_335,Phone Call,Product_19
Rep_4,2025-02-07,Spain,Customer_222,Email,Product_27
Rep_16,2024-07-09,Spain,Customer_83,Visit,Product_3
Rep_14,2024-07-14,Spain,Customer_312,Email,Product_26
Rep_17,2024-07-19,Spain,Customer_375,Email,Product_4
Rep_1,2025-03-11,France,Customer_13,Visit,Product_12
Rep_12,2025-05-05,France,Customer_114,Visit,Product_40
Rep_16,2024-07-13,Spain,Customer_276,Phone Call,Product_43
Rep_5,2025-01-16,France,Customer_183,Phone Call,Product_45
Rep_14,2025-02-01,France,Customer_379,Phone Call,Product_48
